dt,Базовый индекс потребительских цен на товары и услуги,Ключевая ставка,Price,istest,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_Б26 легированный (Ni 9,3%), РФ CPT, руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","Чугун_FOB Бразилия Юг, $/т","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","Лом_3А, РФ FCA ж/д Кемеровская обл, руб./т, без НДС","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Чугун_CFR Западная Европа, $/т","Лом_3А, РФ FCA ж/д Челябинская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д ХМАО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Лом_3А, РФ FCA ж/д Самарская обл, руб./т, без НДС","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д Нижегородская обл, руб./т, без НДС","Чугун_CFR NOLA США, $/т","Лом_3А, РФ FCA ж/д Новосибирская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д Свердловская обл, руб./т, без НДС","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т"
2017-11-06,100.82,7.75,30000.0,0.0,8800.0,279.0,16255.0,14274.0,16141.0,60.0,355.0,7600.0,105.0,27450.0,27950.0,290.0,265.0,336.0,28000.0,323.0,5900.0,90000.0,12925.0,14445.0,425.0,70.0,9500.0,525.0,16025.0,14958.0,8400.0,340.0,15800.0,2150.0,2750.0,20000.0,177.0,3800.0,277.5,15713.0,9450.0,490.0,19400.0,16566.0,309.0,322.5,16993.0,8023.0,6675.0,0.0,351.5,0.0,18353.0,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5
2017-11-13,100.82,7.75,32500.0,0.0,8800.0,275.0,16093.0,14146.0,15769.0,63.0,352.5,7600.0,106.5,27450.0,27950.0,283.0,260.0,336.0,28000.0,330.0,5900.0,90000.0,12925.0,14316.0,425.0,73.0,9500.0,525.0,16025.0,14552.0,8400.0,337.0,15800.0,2150.0,2750.0,20000.0,181.0,3800.0,282.5,15601.0,9450.0,490.0,19400.0,16566.0,304.0,322.5,16993.0,8023.0,6675.0,0.0,347.5,0.0,18353.0,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5
2017-11-20,100.82,7.75,32500.0,0.0,8800.0,277.0,15222.0,14170.0,15327.0,62.0,352.5,7600.0,106.5,27450.0,27950.0,293.0,266.0,330.0,28000.0,330.0,5900.0,90000.0,12925.0,13691.0,425.0,73.0,9500.0,525.0,16025.0,14246.0,8400.0,340.0,15800.0,2150.0,2750.0,20000.0,188.0,3800.0,282.5,15328.0,9450.0,490.0,19400.0,16566.0,310.0,322.5,16993.0,8023.0,6675.0,0.0,347.5,0.0,18353.0,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5
2017-11-27,100.82,7.75,32000.0,0.0,8800.0,285.0,15389.0,14017.0,14970.0,65.0,352.5,7600.0,107.5,27450.0,27950.0,296.0,272.0,325.0,28000.0,340.0,5900.0,90000.0,12925.0,13724.0,425.0,74.0,9500.0,525.0,16025.0,13932.0,8400.0,335.0,15800.0,2150.0,2750.0,20000.0,198.0,3800.0,295.0,15192.0,9450.0,490.0,19400.0,16566.0,315.0,322.5,16993.0,8023.0,6675.0,0.0,343.5,0.0,18353.0,342.5,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5
2017-12-04,100.82,7.75,31500.0,0.0,8800.0,301.0,15415.0,14013.0,14882.0,68.0,355.5,7600.0,109.0,27450.0,27950.0,300.0,270.0,330.0,28000.0,345.0,5900.0,90000.0,12925.0,13599.0,425.0,75.5,9500.0,525.0,16025.0,13758.0,8400.0,335.0,15800.0,2150.0,2750.0,20000.0,205.0,3800.0,302.5,15040.0,9450.0,490.0,19400.0,16566.0,329.0,322.5,16993.0,8023.0,6675.0,0.0,347.5,0.0,18353.0,347.5,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5
2017-12-11,100.82,7.75,31700.0,0.0,8700.0,320.0,15320.0,13972.0,14759.0,70.0,366.0,7600.0,110.0,27450.0,27950.0,315.0,285.0,350.0,28000.0,355.0,6400.0,90000.0,11500.0,13580.0,425.0,76.5,9400.0,525.0,15850.0,13604.0,8400.0,355.0,15800.0,2150.0,2740.0,20000.0,220.0,3780.0,305.0,15028.0,9450.0,490.0,19400.0,16566.0,345.0,322.5,16993.0,8093.0,6675.0,0.0,367.5,0.0,18353.0,375.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5
2017-12-18,100.82,7.75,31800.0,0.0,8700.0,320.0,15321.0,13918.0,14768.0,70.0,363.5,7600.0,110.0,27450.0,27950.0,317.0,295.0,350.0,28000.0,355.0,6400.0,90000.0,11500.0,13632.0,425.0,76.5,9400.0,525.0,15850.0,13605.0,8400.0,355.0,15800.0,2150.0,2740.0,20000.0,226.0,3780.0,305.0,15024.0,9450.0,490.0,19400.0,16566.0,352.0,322.5,16993.0,8093.0,6675.0,0.0,372.5,0.0,18353.0,375.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5
2017-12-25,100.82,7.75,34600.0,0.0,8700.0,333.0,15297.0,14052.0,14722.0,74.0,375.0,7600.0,112.0,27450.0,27950.0,335.0,315.0,355.0,28000.0,380.0,6400.0,90000.0,11500.0,13502.0,425.0,80.0,9400.0,525.0,15850.0,13567.0,8400.0,360.0,15800.0,2150.0,2740.0,20000.0,240.0,3780.0,337.5,14803.0,9450.0,490.0,19400.0,16566.0,360.0,322.5,16993.0,8093.0,6675.0,0.0,377.5,0.0,18353.0,385.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5
2018-01-01,100.82,7.75,35600.0,0.0,8700.0,335.0,15154.0,14322.0,14666.0,73.0,380.0,7600.0,112.0,27450.0,27950.0,340.0,320.0,360.0,28000.0,385.0,6400.0,90000.0,11500.0,13606.0,425.0,79.5,9400.0,525.0,15850.0,13550.0,8400.0,365.0,15800.0,2150.0,2740.0,20000.0,250.0,3780.0,337.5,14844.0,9450.0,490.0,19400.0,16566.0,365.0,322.5,16993.0,8093.0,6675.0,0.0,380.0,0.0,18353.0,385.0,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5
2018-01-08,100.82,7.75,35600.0,0.0,9850.0,340.0,14898.0,14088.0,14478.0,76.0,382.5,8000.0,113.0,27450.0,27950.0,345.0,320.0,360.0,28000.0,390.0,7225.0,90000.0,15125.0,13583.0,425.0,79.5,10425.0,525.0,15750.0,13424.0,9800.0,365.0,15800.0,1765.0,3350.0,20300.0,249.0,4250.0,337.5,14727.0,10850.0,490.0,19400.0,16566.0,370.0,322.5,16993.0,9118.0,7050.0,0.0,380.0,0.0,18353.0,387.5,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5
2018-01-15,100.82,7.75,35600.0,0.0,9850.0,340.0,14887.0,14081.0,14604.0,79.0,387.5,8000.0,114.5,27450.0,27950.0,345.0,325.0,380.0,28000.0,380.0,7225.0,90000.0,15125.0,13598.0,425.0,81.5,10425.0,525.0,15750.0,13461.0,9800.0,380.0,15800.0,1765.0,3350.0,20300.0,247.0,4875.0,340.0,14888.0,10850.0,490.0,19400.0,16566.0,372.0,322.5,16993.0,9118.0,7050.0,0.0,397.5,0.0,18353.0,387.5,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5
2018-01-22,100.82,7.75,35300.0,0.0,9850.0,330.0,14846.0,14367.0,14700.0,76.0,382.5,8000.0,111.5,27450.0,27950.0,338.0,317.0,380.0,28000.0,380.0,7225.0,90000.0,15125.0,13641.0,425.0,78.5,10425.0,525.0,15750.0,13544.0,9800.0,380.0,15800.0,1765.0,3350.0,20300.0,228.0,4875.0,325.0,14965.0,10850.0,490.0,19400.0,16566.0,360.0,322.5,16993.0,9118.0,7050.0,0.0,400.0,0.0,18353.0,382.5,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5
2018-01-29,100.82,7.75,34500.0,0.0,9850.0,325.0,15065.0,14359.0,14810.0,75.0,376.0,8000.0,110.5,27450.0,27950.0,330.0,312.0,370.0,28000.0,360.0,7225.0,90000.0,15125.0,13594.0,425.0,77.5,10425.0,525.0,15750.0,13498.0,9800.0,365.0,15800.0,1765.0,3350.0,20300.0,212.0,4875.0,315.0,14927.0,10850.0,490.0,19400.0,16566.0,353.0,322.5,16993.0,9118.0,7050.0,0.0,397.5,0.0,18353.0,372.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5
2018-02-05,100.82,7.75,33700.0,0.0,11000.0,317.0,14993.0,14347.0,15065.0,72.0,372.5,8237.5,110.5,27450.0,27950.0,318.0,300.0,370.0,28000.0,360.0,8075.0,90000.0,15925.0,13917.0,425.0,75.0,11925.0,525.0,15425.0,13826.0,10550.0,370.0,15800.0,2475.0,3575.0,20550.0,213.0,5075.0,315.0,15211.0,11250.0,490.0,19400.0,16566.0,348.0,322.5,16993.0,9922.0,7350.0,0.0,392.5,0.0,18353.0,367.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5
2018-02-12,100.82,7.5,34000.0,0.0,11000.0,317.0,14826.0,14166.0,15431.0,76.0,367.5,8237.5,112.5,27450.0,27950.0,320.0,300.0,370.0,28000.0,350.0,8075.0,90000.0,15925.0,13967.0,425.0,78.0,11925.0,525.0,15425.0,14201.0,10550.0,365.0,15800.0,2475.0,3575.0,20550.0,223.0,5075.0,315.0,15139.0,11250.0,490.0,19400.0,16566.0,348.0,322.5,16993.0,9922.0,7350.0,0.0,390.0,0.0,18353.0,352.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5
2018-02-19,100.82,7.5,33900.0,0.0,11000.0,322.0,14967.0,14583.0,15618.0,78.0,363.5,8237.5,113.5,27450.0,27950.0,325.0,303.0,360.0,28000.0,350.0,8075.0,90000.0,15925.0,14272.0,425.0,79.0,11925.0,525.0,15425.0,14413.0,10550.0,360.0,15800.0,2475.0,3575.0,20550.0,228.0,5075.0,312.5,15390.0,11250.0,490.0,19400.0,16566.0,353.0,322.5,16993.0,9922.0,7350.0,0.0,382.5,0.0,18353.0,357.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5
2018-02-26,100.82,7.5,32700.0,0.0,11000.0,320.0,15240.0,14657.0,15976.0,78.0,369.0,8237.5,113.5,27450.0,27950.0,335.0,305.0,373.0,28000.0,375.0,8075.0,90000.0,15925.0,14739.0,425.0,79.0,11925.0,525.0,15425.0,14665.0,10550.0,365.0,15800.0,2475.0,3575.0,20550.0,229.0,5075.0,322.5,15580.0,11250.0,490.0,19400.0,16566.0,358.0,322.5,16993.0,9922.0,7350.0,0.0,381.0,0.0,18353.0,360.0,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0
2018-03-05,100.82,7.5,32900.0,0.0,9925.0,326.0,15496.0,14965.0,16356.0,79.0,382.5,8237.5,113.5,27450.0,27950.0,337.0,315.0,375.0,28000.0,385.0,7375.0,90000.0,16500.0,15040.0,425.0,80.0,11000.0,525.0,15275.0,15231.0,10550.0,370.0,15800.0,2475.0,3675.0,20550.0,230.0,5045.0,327.5,15836.0,11250.0,490.0,19400.0,16566.0,364.0,322.5,16993.0,9545.0,7350.0,0.0,387.5,0.0,18353.0,372.5,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0
2018-03-12,100.82,7.5,33300.0,0.0,9925.0,335.0,15536.0,15567.0,16731.0,73.0,387.5,8237.5,111.0,27450.0,27950.0,350.0,325.0,380.0,28000.0,400.0,7375.0,90000.0,16500.0,15040.0,425.0,77.0,11000.0,525.0,15275.0,15612.0,10550.0,380.0,15800.0,2475.0,3675.0,20550.0,230.0,5045.0,327.5,16001.0,11250.0,490.0,19400.0,16566.0,375.0,322.5,16993.0,9545.0,7350.0,0.0,395.0,0.0,18353.0,385.0,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0
2018-03-19,100.82,7.5,33600.0,0.0,9925.0,335.0,16989.0,15440.0,17007.0,70.0,407.5,8237.5,108.5,27450.0,27950.0,350.0,325.0,390.0,28000.0,405.0,7375.0,90000.0,16500.0,15271.0,425.0,75.5,11000.0,525.0,15275.0,15775.0,10550.0,395.0,15800.0,2475.0,3675.0,20550.0,214.0,5045.0,335.0,16421.0,11250.0,490.0,19400.0,16566.0,374.0,322.5,16993.0,9545.0,7350.0,0.0,402.5,0.0,18353.0,390.0,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0
2018-03-26,100.82,7.25,34800.0,0.0,9925.0,333.0,17904.0,15583.0,17211.0,67.0,407.5,8237.5,105.5,27450.0,27950.0,350.0,323.0,395.0,28000.0,405.0,7375.0,90000.0,16500.0,15404.0,425.0,74.0,11000.0,525.0,15275.0,16100.0,10550.0,395.0,15800.0,2475.0,3675.0,20550.0,208.0,5045.0,340.0,16692.0,11250.0,490.0,19400.0,16566.0,370.0,322.5,16993.0,9545.0,7350.0,0.0,411.0,0.0,18353.0,390.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0
2018-04-02,100.82,7.25,36100.0,0.0,9925.0,333.0,18226.0,15729.0,17710.0,64.0,400.0,8237.5,102.0,27450.0,27950.0,350.0,322.0,395.0,28000.0,395.0,7375.0,90000.0,17400.0,16012.0,425.0,63.0,11000.0,525.0,15275.0,16612.0,10550.0,397.0,15800.0,2475.0,3675.0,20550.0,196.0,5045.0,337.5,16921.0,11250.0,490.0,19400.0,16566.0,366.0,322.5,16993.0,9545.0,7350.0,0.0,415.0,0.0,18353.0,385.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0
2018-04-09,100.82,7.25,36100.0,0.0,9950.0,330.0,18965.0,15925.0,17974.0,64.0,400.0,8087.5,102.0,27450.0,27950.0,345.0,317.0,395.0,28000.0,375.0,7425.0,90000.0,17400.0,16221.0,425.0,63.0,11100.0,525.0,15075.0,17000.0,8900.0,397.0,15800.0,2525.0,3685.0,20750.0,195.0,5040.0,337.5,17321.0,9812.5,490.0,19400.0,16566.0,356.0,322.5,16993.0,8888.0,6650.0,0.0,415.0,0.0,18353.0,385.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0
2018-04-16,100.82,7.25,35900.0,0.0,9950.0,329.0,18828.0,15954.0,17992.0,65.0,394.0,8087.5,102.0,27450.0,27950.0,343.0,314.0,395.0,28000.0,375.0,7425.0,90000.0,17400.0,16346.0,425.0,63.0,11100.0,525.0,15075.0,16988.0,8900.0,397.0,15800.0,2525.0,3685.0,20750.0,191.0,5040.0,337.5,17409.0,9812.5,490.0,19400.0,16566.0,354.0,322.5,16993.0,8888.0,6650.0,0.0,415.0,0.0,18353.0,385.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0
2018-04-23,100.82,7.25,35900.0,0.0,9950.0,320.0,18827.0,16016.0,17939.0,66.0,389.0,8087.5,104.0,27450.0,27950.0,330.0,303.0,390.0,28000.0,375.0,7425.0,90000.0,17400.0,16544.0,425.0,63.5,11100.0,525.0,15075.0,17036.0,8900.0,395.0,15800.0,2525.0,3685.0,20750.0,184.0,5040.0,332.5,17567.0,9812.5,490.0,19400.0,16566.0,345.0,322.5,16993.0,8888.0,6650.0,0.0,410.0,0.0,18353.0,382.5,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0
2018-04-30,100.82,7.25,36400.0,0.0,9950.0,325.0,18772.0,16159.0,17862.0,67.0,386.0,8087.5,105.0,27450.0,27950.0,335.0,308.0,385.0,28000.0,360.0,7425.0,90000.0,17400.0,16374.0,425.0,64.0,11100.0,525.0,15075.0,16988.0,8900.0,390.0,15800.0,2525.0,3685.0,20750.0,177.0,5040.0,332.5,17628.0,9812.5,490.0,19400.0,16566.0,350.0,322.5,16993.0,8888.0,6650.0,0.0,405.0,0.0,18353.0,372.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0
2018-05-07,100.82,7.25,37900.0,0.0,9350.0,325.0,18781.0,16135.0,17790.0,66.0,385.0,8087.5,104.0,27450.0,27950.0,327.0,314.0,385.0,28000.0,360.0,6875.0,90000.0,17650.0,16330.0,425.0,64.5,10350.0,525.0,14675.0,16856.0,8900.0,385.0,15800.0,2625.0,3350.0,21250.0,179.0,4525.0,340.0,17642.0,9812.5,490.0,19400.0,16566.0,354.0,322.5,16993.0,8608.0,6650.0,0.0,402.5,0.0,18353.0,372.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0
2018-05-14,100.82,7.25,37700.0,0.0,9350.0,325.0,18581.0,16218.0,17681.0,67.0,387.5,8087.5,105.0,27450.0,27950.0,327.0,314.0,390.0,28000.0,365.0,6875.0,90000.0,17650.0,16412.0,425.0,65.0,10350.0,525.0,14675.0,16787.0,8900.0,385.0,15800.0,2625.0,3350.0,21250.0,185.0,4525.0,340.0,17623.0,9812.5,490.0,19400.0,16566.0,358.0,322.5,16993.0,8608.0,6650.0,0.0,407.5,0.0,18353.0,382.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0
2018-05-21,100.82,7.25,37900.0,0.0,9350.0,318.0,18147.0,16191.0,17703.0,67.0,390.0,8087.5,105.0,27450.0,27950.0,327.0,310.0,395.0,28000.0,365.0,6875.0,90000.0,17650.0,16395.0,425.0,65.0,10350.0,525.0,14675.0,16674.0,8900.0,390.0,15800.0,2625.0,3350.0,21250.0,185.0,4525.0,342.5,17570.0,9812.5,490.0,19400.0,16566.0,349.0,322.5,16993.0,8608.0,6650.0,0.0,410.0,0.0,18353.0,382.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0
2018-05-28,100.82,7.25,37900.0,0.0,9350.0,312.0,17797.0,16155.0,17678.0,64.0,397.5,8087.5,102.0,27450.0,27950.0,327.0,303.0,398.0,28000.0,365.0,6875.0,90000.0,17650.0,16394.0,425.0,63.5,10350.0,525.0,14675.0,16597.0,8900.0,390.0,15800.0,2625.0,3350.0,21250.0,184.0,4525.0,342.5,17518.0,9812.5,490.0,19400.0,16566.0,341.0,322.5,16993.0,8608.0,6650.0,0.0,410.0,0.0,18353.0,382.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0
2018-06-04,100.82,7.25,37600.0,0.0,9350.0,305.0,17669.0,16170.0,17702.0,64.0,382.5,8087.5,102.0,27450.0,27950.0,320.0,295.0,398.0,28000.0,360.0,6875.0,90000.0,17650.0,16468.0,425.0,63.5,10350.0,525.0,14675.0,16544.0,8900.0,390.0,15800.0,2625.0,3350.0,21250.0,190.0,4525.0,340.0,17571.0,9812.5,490.0,19400.0,16566.0,333.0,322.5,16993.0,8608.0,6650.0,0.0,410.0,0.0,18353.0,372.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0
2018-06-11,100.82,7.25,37400.0,0.0,9500.0,312.0,17475.0,16432.0,17499.0,65.0,387.5,8087.5,107.5,27450.0,27950.0,320.0,308.0,398.0,28000.0,355.0,6675.0,90000.0,17644.631147540982,16515.0,425.0,64.5,10150.0,525.0,13875.0,16362.0,9325.0,390.0,15800.0,1925.0,3525.0,21250.0,195.0,4850.0,342.5,17543.0,9812.5,490.0,19400.0,16566.0,340.0,322.5,16993.0,8653.0,6550.0,0.0,410.0,0.0,18353.0,380.0,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0
2018-06-18,100.82,7.25,37400.0,0.0,9500.0,320.0,17846.0,16604.0,17479.0,66.0,397.5,8087.5,108.5,27450.0,27950.0,325.0,320.0,395.0,28000.0,357.0,6675.0,90000.0,17639.262295081968,16337.0,425.0,65.0,10150.0,525.0,13875.0,16346.0,9325.0,390.0,15800.0,1925.0,3525.0,21250.0,198.0,4850.0,342.5,17369.0,9812.5,490.0,19400.0,16566.0,348.0,322.5,16993.0,8653.0,6550.0,0.0,410.0,0.0,18353.0,387.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0
2018-06-25,100.82,7.25,37100.0,0.0,9500.0,326.0,17994.0,16492.0,17279.0,64.0,400.0,8087.5,106.5,27450.0,27950.0,333.0,325.0,397.0,28000.0,357.0,6675.0,90000.0,17633.89344262295,16180.0,425.0,64.0,10150.0,525.0,13875.0,16108.0,9325.0,393.0,15800.0,1925.0,3525.0,21250.0,198.0,4850.0,342.5,17325.0,9812.5,490.0,19400.0,16566.0,354.0,322.5,16993.0,8653.0,6550.0,0.0,411.0,0.0,18353.0,387.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0
2018-07-02,100.82,7.25,37100.0,0.0,9500.0,326.0,17826.0,16331.0,17161.0,64.0,400.0,8087.5,109.5,27450.0,27950.0,333.0,324.0,397.0,28000.0,357.0,6675.0,90000.0,17628.524590163935,15945.0,425.0,64.0,10150.0,525.0,13875.0,15923.0,9325.0,393.0,15800.0,1925.0,3525.0,21250.0,197.0,4850.0,342.5,17195.0,9812.5,490.0,19400.0,16566.0,354.0,322.5,16993.0,8653.0,6550.0,0.0,412.5,0.0,18353.0,387.5,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5
2018-07-09,100.82,7.25,37200.0,0.0,9425.0,323.0,18064.0,16070.0,17153.0,63.0,407.5,8000.0,110.5,27450.0,27950.0,333.0,321.0,400.0,28000.0,357.0,6925.0,90000.0,17623.155737704918,15922.0,425.0,63.5,10250.0,525.0,13500.0,15963.0,9150.0,400.0,15800.0,2785.0,3275.0,23000.0,198.0,5000.0,342.5,17273.0,10125.0,490.0,19400.0,16566.0,350.0,322.5,16993.0,8692.0,6550.0,0.0,412.5,0.0,18353.0,385.0,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5
2018-07-16,100.82,7.25,37800.0,0.0,9425.0,314.0,18071.0,16424.0,17428.0,63.0,412.5,8000.0,110.5,27450.0,27950.0,323.0,311.0,395.0,28000.0,357.0,6925.0,90000.0,17617.786885245903,16101.0,425.0,63.5,10250.0,525.0,13500.0,16200.0,9150.0,400.0,15800.0,2785.0,3275.0,23000.0,180.0,5000.0,330.0,17405.0,10125.0,490.0,19400.0,16566.0,341.0,322.5,16993.0,8692.0,6550.0,0.0,410.0,0.0,18353.0,385.0,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5
2018-07-23,100.82,7.25,37500.0,0.0,9425.0,312.0,18134.0,16531.0,17657.0,64.0,412.5,8000.0,114.0,27450.0,27950.0,323.0,305.0,390.0,28000.0,355.0,6925.0,90000.0,17612.418032786885,16133.0,425.0,64.0,10250.0,525.0,13500.0,16413.0,9150.0,395.0,15800.0,2785.0,3275.0,23000.0,177.0,5000.0,330.0,17443.0,10125.0,490.0,19400.0,16566.0,339.0,322.5,16993.0,8692.0,6550.0,0.0,410.0,0.0,18353.0,385.0,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5
2018-07-30,100.82,7.25,37500.0,0.0,9425.0,309.0,18380.0,16630.0,17752.0,67.0,410.0,8000.0,117.0,27450.0,27950.0,320.0,298.0,390.0,28000.0,355.0,6925.0,90000.0,17607.049180327867,16194.0,425.0,65.5,10250.0,525.0,13500.0,16515.0,9150.0,395.0,15800.0,2785.0,3275.0,23000.0,173.0,5000.0,330.0,17473.0,10125.0,490.0,19400.0,16566.0,335.0,322.5,16993.0,8692.0,6550.0,0.0,410.0,0.0,18353.0,385.0,4828.0,3588.0,2353.0,40.0,64.0,101.0,75.0,109.0
2018-08-06,100.82,7.25,39400.0,0.0,9600.0,305.0,18412.0,16711.0,17956.0,67.0,407.5,8000.0,117.0,27450.0,27950.0,317.0,303.0,385.0,28000.0,350.0,6950.0,90000.0,17601.680327868853,16283.0,425.0,65.0,10350.0,525.0,13425.0,16721.0,9150.0,395.0,15800.0,2750.0,3585.0,23000.0,173.0,4987.5,327.5,17546.0,10125.0,490.0,19400.0,16566.0,330.0,322.5,16993.0,8760.0,6875.0,0.0,405.0,0.0,18353.0,395.0,4828.0,3588.0,2353.0,40.0,64.0,101.0,75.0,109.0
2018-08-13,100.82,7.25,39650.0,0.0,9600.0,299.0,18665.0,16881.0,18143.0,69.0,402.5,8000.0,119.0,27450.0,27950.0,305.0,288.0,385.0,28000.0,350.0,6950.0,90000.0,17596.311475409835,16515.0,425.0,67.0,10350.0,525.0,13425.0,16914.0,9150.0,390.0,15800.0,2750.0,3585.0,23000.0,180.0,4987.5,322.5,17588.0,10125.0,490.0,19400.0,16566.0,323.0,322.5,16993.0,8760.0,6875.0,0.0,402.5,0.0,18353.0,380.0,4828.0,3588.0,2353.0,40.0,64.0,101.0,75.0,109.0
